,Name,Established Year,Region,Latitude,Longitude
7644,California Wild Ales,,California,32.9050831,-117.2151184
7623,El Toro Brewing Company,1992,California,37.1304557,-121.6546846
3415,Culture Brewing Co.,2012,California,32.9915933,-117.2707002
3419,Lazy Daze Brewery,,California,38.7910836,-121.2781972
8641,Mendocino Brewing Company,1983,California,39.1326173,-123.2005307
7622,Breakwater Brewing Company,2008,California,33.1951283,-117.3790419
3527,Cold Water Brewery,,California,38.9253215,-119.9861745
8616,Mason Ale Works,2015,California,33.1358939,-117.1585644
3528,Lucky Luke Brewing Company,,California,34.6159837,-118.1409451
3638,Port O'Pints Brewing Co.,,California,41.7676502,-124.1983472
7549,14 Cannons Brewing Company,,California,34.1551093,-118.8018674
8587,Barrel Trolley Brewing,,California,38.074044,-122.5428851
3655,Three Forks Bakery & Brewery,2014,California,39.2629435,-121.0179581
3661,Angel City Brewing,1997,California,34.0466054,-118.2378181
7662,Fort Point Beer Company,2013,California,37.8029925,-122.4624779
3672,Quantum Brewing,,California,32.830583,-117.1386703
3677,Black Hammer Brewing,2015,California,37.780707,-122.397015
3681,Henson Brewing Company,2018,California,34.1939322,-118.3342677
7546,Inland Wharf Brewing Co.,2014,California,33.5344753,-117.1781479
3683,Westlake Brewing & Libation,,California,34.1535784,-118.8023418
7545,MadeWest Brewing Company,,California,34.2559281,-119.2374683
3692,La Jolla Brewing,,California,32.8408148,-117.2743615
3699,The Dudes' Brewing Co.,2013,California,33.8417891,-118.3114259
3703,Desert Barn Brewery,2015,California,34.4570384,-117.2952425
3707,OB Brewery,,California,32.7472212,-117.2519744
3647,Under Cover Ale Works,2011,California,39.7784123,-120.6085954
3637,Kombucha Revelry,,California,34.448624,-119.2438056
7568,La Quinta Brewing Co.,2013,California,33.76474,-116.305328
7659,Amplified Ale Works,2012,California,32.7913197,-117.2544418
7567,Fogbelt Brewing Company,2014,California,38.448869,-122.7265397
7656,Skyscraper Brewing Co,,California,34.0619334,-118.012281
3550,Oak Park Brewing Company,2013,California,38.5505986,-121.4681231
3554,Toro Creek Brewing Company,,California,35.464719,-120.764092
3566,Crispin Cider,2008,California,39.0889913,-120.9555526
3579,Mad Duck Brewing Company,,California,36.8122308,-119.7355871
3581,MBF Brewing Co,,California,36.6149217,-121.822098
3595,101 North Brewing Company,,California,38.2702161,-122.6652383
3603,Mason Jar Brewing Company,2014,California,33.6893469,-117.1772976
3612,Del Cielo Brewing Co.,,California,38.0183247,-122.1368987
3617,Anderson Valley Brewing Company,1987,California,39.001384,-123.356081
7557,Great Beer Co,,California,34.246707,-118.593691
7556,El Cajon Brewing Co,,California,32.795502,-116.962785
3625,Uncommon Brewers,2007,California,36.98139,-122.030633
8595,E.&J. Gallo Winery,,California,33.9968065,-118.1577763
4125,Thorn Street Brewery,2012,California,32.7393459,-117.1255023
7704,Camino Brewing Co LLC,,California,37.3254003,-121.8822508
4131,State Brewing Co.,2016,California,33.9109302,-118.2977839
4447,Steele and Hops Public House,,California,38.4591492,-122.7176648
7794,Elevation 66 Brewing Co,2011,California,37.9020438,-122.3031486
6983,"World Brews, Winery Exchange",1999,California,38.0740437,-122.5428807
6977,Eagle Rock Brewery,1950,California,34.1149935,-118.2433833
4460,Area 51 Craft Brewery,2011,California,33.945887,-117.4512128
6975,Telco Brewery,,California,34.4334126,-118.5776923
4464,Rocksteady Brewing Company,,California,38.0178002,-122.1377925
4468,House Brewing Inc.,,California,33.9965899,-118.4774778
6970,Dueling Dogs,,California,38.9289391,-121.2390601
4474,Steady Brewing,,California,33.8097021,-118.133991
4482,Surf Brewery,,California,34.257772,-119.231116
8400,Los Angeles Ale Works,,California,33.9148314,-118.3321974
4486,Hamilton Family Brewery,,California,34.0880389,-117.5918928
4494,Lazy Duck Brewing,,California,37.3743388,-121.909842
8396,Electric   Brewing Company,2013,California,33.5268045,-117.1737036
4508,Riip Beer Co.,2014,California,33.7127575,-118.063389
4454,Moonlight Brewing Company,1992,California,38.494556,-122.772619
6989,Alameda Island Brewing Company,2015,California,37.768443,-122.238863
4519,Auburn Alehouse,2007,California,38.8949179,-121.078789
4443,Rescue Brewing Co,2017,California,34.095623,-117.648754
4386,Phantom Carriage,2012,California,33.8618855,-118.2761134
7347,Six Rivers Brewery,2004,California,40.9288587,-124.1029317
7784,2 Tread Brewing Co,,California,38.4393242,-122.7158896
8425,Solid Ground Brewing,2017,California,38.6939114,-120.8146221
4393,Eckert Malting and Brewing Co,,California,39.7131319,-121.8237784
7014,Monkey Paw Brewing,2011,California,32.7138573,-117.1492466
4401,Monterey Coast Brewing,,California,36.675964,-121.6550822
4404,Snowshoe Brewing Company,1995,California,38.242202,-120.361279
7011,Prohibition Brewing Company,2011,California,33.2304436,-117.226825
4422,Oakland Brewing Company,,California,37.7819933,-122.2403991
7007,Gordon Biersch Brewing,1997,California,37.354139,-121.89286
4430,Van Houten Brewing Co,,California,37.974812,-122.562533
4436,Rev Brewing Co.,,California,34.0897792,-117.9334335
8414,Stoked Cider,,California,33.7222445,-116.3744556
6990,Lake Tahoe Brewing Co.,,California,39.3273066,-120.1864519
8393,True Myth,,California,35.2273352,-120.5996798
4526,Sutter Buttes Brewing,,California,39.137336,-121.615113
7053,Abnormal Beer Company,,California,33.0236013,-117.0859264
4631,32 North Brewing Co.,,California,32.882704,-117.1648179
4635,Chapman Crafted Beer,2013,California,33.7883944,-117.8559915
4641,Legends Craft Brewery,,California,33.8165896,-117.8989478
8367,Health-Ade,,California,33.8051799,-118.3305174
4649,Coachella Valley Brewing Co.,,California,33.8266135,-116.4017444
4650,Napa Point Brewing,2013,California,38.2285694,-122.2606326
8364,GT Dave's,,California,34.0697881,-118.4002276
4652,Bartlett Hall Brewery,,California,37.7864953,-122.4087511
6917,Sierra Nevada Brewing Co.,1980,California,39.7246028,-121.8157154
7817,Brew Makers,1995,California,37.4190937,-122.0933796
4657,River Rock Brewery,2014,California,38.253383,-121.300346
4663,Automatic Brewing Co.,,California,32.763448,-117.1202555
6899,Riley's Brewing Company,2010,California,36.974398,-120.023321
4673,Stumblefoot Brewing Co.,2012,California,33.1039787,-117.2192328
6898,Nibble Bit Tabby Brewery,,California,34.020938,-118.230245
6890,Golden State Brewery,,California,37.3612819,-121.9536257
4632,Amador Brewing Company,,California,38.482348,-120.843439
6930,Miner’s Alley Brewing Company,,California,39.513944,-121.55484
4532,No Clue Brew,,California,34.0993141,-117.6076905
4626,Ol' Republic Brewery,2010,California,39.2529025,-121.0255406
6947,Laguna Beach Beer Co.,2017,California,33.4269728,-117.6119925
6935,Lucky Hand Brewing Co,,California,38.0652676,-122.540084
8387,Two Rivers Cider Company,,California,38.5360424,-121.4842813
8386,Resident Brewing,2016,California,32.716509,-117.1608185
4558,Black Ops Brewing,,California,36.7789253,-119.6764955
7807,Euryale Brewing Company,,California,33.992567,-117.347265
4564,Naughty Oak Brewing,,California,34.8648182,-120.4482653
4567,Bird Street Brewing,,California,36.3015646,-119.7846055
4569,Leashless Brewing,,California,34.2785822,-119.2918848
6934,Island Brewing Company,2000,California,34.3960285,-119.5210401
4585,Brewyard Beer Company LLC,2015,California,34.1680253,-118.2928491
4587,Casa Agria Specialty Ales,2015,California,34.2076929,-119.1280214
4599,Bonaventure Brewing Co,1997,California,34.0528194,-118.2564068
4616,"Bittersweet Brewing Company, LLC",,California,35.1200407,-120.6087978
7811,South Park Brewing Company,2014,California,32.7216794,-117.1300818
7050,Pacific Brewing Co.,,California,32.8966077,-117.1373279
7049,Skyland Ale Works,2014,California,33.8831167,-117.6018129
4383,OL' burro Brewery,,California,34.0522342,-118.2436849
4187,Dunloe Brewing LLC,,California,38.5447208,-121.7311181
7233,Jack's Brewing,,California,37.5441644,-121.9883821
7727,Flatland Brewing Company,,California,38.3758256,-121.3586758
7225,The Homebrewer,,California,32.755089,-117.130994
7223,Dutch's BrewHouse,,California,33.8335667,-118.1847132
4202,Reckless Brewing,,California,32.900476,-117.176061
4218,High Water Brewing,2011,California,37.973435,-121.319794
7201,The Barn Brewery,,California,32.7555903,-117.1323809
7199,Alpha Acid Brewing Company,,California,37.5212333,-122.2656069
4227,Congregation Ale House Chapters,,California,34.1400463,-118.1484027
8461,Big Stump Brewing Company,2016,California,38.5750503,-121.4842483
7163,Solarc Brewing,2014,California,34.1069349,-118.1922862
4235,Big Bear Lake Brewing Co,,California,34.2425286,-116.9110477
7060,Stone Church Brewing,,California,33.4939627,-117.1492527
4245,Sudwerk Privatbrauerei Hubsch,,California,38.5467228,-121.7254033
7151,ThirstyBear Brewing Company,1996,California,37.7854897,-122.3996951
7255,H2OPS,2014,California,36.778261,-119.4179324
4182,Fountainhead Brewing Company,2016,California,38.5334761,-121.4829019
4272,Valiant Brewing,2010,California,33.8255296,-117.8640389
4179,Arts District Brewing,,California,34.0445635,-118.2355338
7346,North Coast Brewing Company,1988,California,39.446471,-123.806238
7339,Gridlock Brewing Co,,California,37.6992494,-121.7386035
4137,Laguna Beach Brewery and Grille,,California,33.54281,-117.783529
7336,Original Pattern Brewing Company,2018,California,37.7961351,-122.2714589
8479,Thr3e Punk Ales Brewing,,California,32.6428453,-117.080172
4155,Transplants Brewing Company,2015,California,34.6144194,-118.1396529
7302,The BrewHouse,2014,California,33.4949356,-117.6607005
7299,Barley Forge Brewing Co.,2012,California,33.6787002,-117.8882863
4167,Last Name Brewing,2003,California,34.1091852,-117.6909341
7271,MacLeod Ale Brewing Co.,2012,California,34.1816705,-118.4545288
7268,T.W. Pitchers',2013,California,37.7749295,-122.4194155
7264,Single Malt Mates,,California,34.05349,-118.245319
7718,Brävery Brewing,2011,California,34.6602274,-118.1456132
4172,Ruth McGowans Brewpub,2002,California,38.8055866,-123.0159168
4175,Valley Center Brewery,,California,33.230865,-117.021422
4261,Earth And Fire Brewing Company,,California,35.6237836,-120.6867985
4239,Ghostwood,,California,37.4875911,-122.2351878
7114,Beermann's Beerwerks Brewery,2000,California,38.89156,-121.292038
7128,Hop Dogma Brewing Company,2012,California,37.509738,-122.4669315
4366,Ebullition Brew Works,,California,33.1537956,-117.2241602
4343,Buffalo Bill's Brewery,1983,California,37.6738157,-122.0813029
4334,3 Iron Brewing Company,2013,California,34.0739016,-117.3136547
7762,Hapa's Brewing Company,,California,37.3205292,-121.9080609
4329,Ohana Brewing Co,,California,34.0942972,-118.1278208
4323,Valley Brewing Company,,California,37.972649,-121.300035
7149,Jack Russell Brewing,,California,38.756333,-120.679151
7765,Brew It Up! Personal Brewery and Grill,,California,38.580782,-121.486816
7082,Grass Valley Brewing Co.,2018,California,39.2192479,-121.0604955
8442,Old School Beer Company,,California,33.68434,-117.850673
4362,Verdugo West Brewing Company,2017,California,34.1737839,-118.3103872
7115,Chappell Brewery,,California,37.484778,-119.964573
7122,Third Street Aleworks Restaurant & Brewery,1995,California,38.439829,-122.712481
7134,21st Amendment Brewery,2000,California,37.7131202,-122.170665
7092,Silverado Brewing,,California,38.5242935,-122.4969385
4314,BNE Brewing,,California,37.8217131,-121.9994493
4306,Redwood Coast Cider,,California,37.51032,-122.2531836
7064,Noble Ale Works,2009,California,33.808471,-117.8824638
4372,Fossil Fuels Brewing Co,,California,37.499712,-121.921318
4382,Bike Dog Brewing Company,2013,California,38.566263,-121.543518
4295,Sacramento Brewing Company,,California,38.6191213,-121.3998822
4293,Monkish Brewing Co,2011,California,33.8467082,-118.3093972
7068,Brew Crew Inc,2012,California,33.895437,-117.484886
7754,Golden Coast Mead,,California,33.2047634,-117.2894887
7135,Harmonic Brewing,,California,37.751622,-122.390069
7141,GravSouth Brewing Co.,,California,38.3323071,-122.7139566
7750,Fall River Brewing Company,2012,California,40.571368,-122.351151
7094,Wolf Creek Restaurant and Brewery,1997,California,34.4453226,-118.5532826
5025,Pine & Palm Brewing,,Calfornia,36.8463601,-119.7978724
933,Hunters Moon Meadery,,COlorado,40.5251671,-104.8569316
4020,Hand-Brewed Beer,2014,CALIFORNIA,34.2482489,-118.5937209
3422,Phillips Soda Works,,British Columbia,48.4320861,-123.3686307
6106,Strange Fellows Brewing,,British Columbia,49.2723686,-123.0776691
5205,Steel Toad,2014,British Columbia,49.2693876,-123.1032707
90,Gordon Biersch Brewing,1997,Atlanta,33.8437157,-84.3723544
7016,Saddlebock Brewery,2012,Arkansas,36.1445156,-94.0729709
186,Bike Rack Brewing Co.,2013,Arkansas,36.3671648,-94.210587
6954,Slate Rock Brewing Company,,Arkansas,34.264114,-93.4610511
7814,Norfork Brewing Company,,Arkansas,36.2076853,-92.286345
7621,BensBrew LLC,,Arkansas,36.27632,-94.05664
515,Columbus House Brewery,,Arkansas,36.0771972,-94.16887
7573,West Mountain Brewing Company,,Arkansas,36.0616253,-94.1603548
7178,Buffalo Brewing,,Arkansas,34.752155,-92.3663043
7155,Fossil Cove Brewing Co.,2012,Arkansas,36.0880945,-94.1650654
6352,Brick Oven Pizza & Brewing Company,,Arkansas,36.2506867,-93.1221941
7637,Bentonville Brewing Company,,Arkansas,36.3671256,-94.1982452
5153,Rapp's Barren Brewing Company,2017,Arkansas,36.3333015,-92.3615717
9230,Stone's Throw Brewing,2013,Arkansas,34.739878,-92.26803
2630,Crisis Brewing LLC,,Arkansas,35.9980929,-94.0899911
1289,Ozark Beer Company,2013,Arkansas,36.3168117,-94.1178708
4788,Hog Haus Brewing Co,,Arkansas,36.0665508,-94.1652129
3866,Puritan Brew Company,,Arkansas,36.0660022,-94.1620543
1320,Bubba Brew's Brewing Company,2015,Arkansas,34.4120729,-93.3294526
8328,New Province Brewing Co.,2016,Arkansas,36.355276,-94.136313
2954,JJs Brewing Company,,Arkansas,36.1173355,-94.157215
5307,Rebel Kettle Brewing Company,,Arkansas,34.742299,-92.261672
5792,Fort Smith Brewing Company,,Arkansas,35.2910902,-94.3359635
5678,Superior Bathhouse Brewery,,Arkansas,34.5145727,-93.0534033
2663,River Valley Brewing Co.,,Arkansas,35.3859242,-94.3985475
5484,Diamond Bear Brewing Company,2000,Arkansas,34.759269,-92.272261
5645,Bricktown Brewery,1992,Arkansas,35.3883092,-94.4274712
2404,Blue Canoe Brewing Co.,2014,Arkansas,34.7453741,-92.2663896
1490,Gravity BrewWorks,2013,Arkansas,36.0080626,-92.3791665
5283,Flyway Brewing,2013,Arkansas,34.7567606,-92.2686133
8428,Lost Forty Brewing,,Arkansas,34.7424707,-92.2601425
4290,Dark Hills Brewery,,Arkansas,36.2416965,-94.0456357
4354,Lost 40 Brewing,2014,Arkansas,34.7424707,-92.2601425
8209,Rendezvous Junction Brewing Company,2016,Arkansas,36.312291,-94.1720118
3310,Tanglewood Branch Beer Co.,2011,Arkansas,36.0486819,-94.1647139
2509,Core Brewing Company,2010,Arkansas,36.206206,-94.1345709
6256,SQZBX Brewery,,Arkansas,34.50721,-93.0562894
2278,Vino's Brew Pub,1993,Arkansas,34.7432468,-92.2821349
2595,Bearpaw River Brewing Company,2015,Arkansas,61.5849818,-149.3362621
8047,Apple Blossom Brewing Company,2013,Arkansas,36.1319739,-94.1176782
5257,Damgoode Brews,2015,Arkansas,34.7476539,-92.2650471
4747,Vino&#39;s Pizza Pub & Brewery,1990,Arkansas,34.7433171,-92.282139
5135,Refined Ale Brewery,,Arkansas,34.730643,-92.3183097
3686,Prestonrose Farm and Brewing Co.,,Arkansas,35.286644,-93.556797
1085,BJ's Restaurant and Brewery,1978,Arkansas,34.7316066,-92.3955717
4389,Tombstone Brewing Company,2016,Arizona,31.7129937,-110.070379
2522,CRAFT 64,,Arizona,33.4933222,-111.9316388
9457,Huss Brewing Company,2013,Arizona,33.5103093,-112.0725505
396,Button Brew House,2017,Arizona,32.3306854,-111.0561935
7026,Rickety Cricket Brewing,,Arizona,35.1897474,-114.0539242
7043,Huss Brewing Company,2013,Arizona,33.3567734,-111.9648644
2474,Rio Salado Brewing,,Arizona,33.4255104,-111.9400054
7074,Dark Sky Brewing,2015,Arizona,35.1993936,-111.6495708
2458,Invictus Brewing,2013,Arizona,33.4483771,-112.0740373
7009,Lumberyard Brewing Company,2010,Arizona,35.196703,-111.648974
8419,Lochiel Brewing,2015,Arizona,33.3924917,-111.6773685
7963,Mad Hatter Brew Pub,2012,Arizona,33.4251563,-111.9352638
