Index,Name,Year Opened,Region,Latitude,Longitude
1949,Fitger's Brewhouse,1995,Minnesota,46.7925523,-92.0908537
1950,Five Don's Brewing Company,2014,Washington,46.1344603,-122.9322029
1951,Five Threads Brewing Company,2015,California,34.1540493,-118.8036865
1952,Fixture Brewing Company,2012,Wisconsin,43.010104,-88.233052
1953,Flagstaff Brewing,1994,Arizona,35.197603,-111.64836
1954,Flapjack Brewery,2017,Illinois,41.8334608,-87.794593
1955,Flat Earth Brewing Company,2007,Minnesota,44.9084187,-93.1538067
1956,Flat Earth Brewing Company,2007,Minnesota,44.9629992,-93.0716823
1957,Flat Fish Brewing,2018,California,34.2180128,-119.0953986
1958,Flat Rock Brewing Company,2010,Pennsylvania,40.316645,-79.384944
1959,Flat Tail Brewing Co,2010,Oregon,44.5628007,-123.2593202
1960,Flat12 Bierwerks,2010,Indiana,38.2692522,-85.7397257
1961,Flat12 Bierwerks,2010,Indiana,39.7727329,-86.138467
1962,Flathead Lake Brewing Company,2004,Montana,47.998205,-114.045602
1963,Flathead Lake Brewing Company,2004,Montana,46.873384,-113.99322
1964,Flathead Lake Brewing Company,2004,Montana,48.0642939,-114.083249
1965,Flatrock Brewing Company,2006,Ohio,41.249657,-84.131351
1966,Flesk Brewing,2011,Illinois,42.1560261,-88.1394403
1967,Fleur De Lis Brew Works,2016,New York,42.8468827,-76.8053798
1968,Flight Deck Brewing,2016,Maine,43.8987102,-69.9287602
1969,Flix Brewhouse,2011,Indiana,39.9595774,-86.1172771
1970,Flix Brewhouse,2011,Iowa,41.6314163,-93.7011499
1971,Flix Brewhouse,2011,New Mexico,35.1600033,-106.6817047
1972,Flix Brewhouse,2011,Texas,30.4886468,-97.6795449
1973,Flix Brewhouse,2011,Texas,33.1549502,-96.8909747
1974,Flix Brewhouse,2011,Wisconsin,43.1280708,-89.3042523
1975,Florida Avenue Brewing Co.,2010,Florida,27.9826171,-82.4586268
1976,Florida Beer Company,1997,Florida,28.3993923,-80.6097355
1977,Flossmoor Station Brewing Company,1996,Illinois,41.5433443,-87.678854
1978,Flounder Brewing Company,2005,New Jersey,40.5106322,-74.6472522
1979,Flycaster Brewing Co.,2014,Washington,47.7103352,-122.1692174
1980,Flying Basset Brewing,2018,Arizona,33.3216541,-111.8052965
1981,Flying Belgian Brewery,2015,New York,40.7340942,-73.4458512
1982,Flying Bike Cooperative Brewery,2010,Washington,47.6921041,-122.3549951
1983,Flying Bison Brewing,2000,New York,42.8758161,-78.845775
1984,Flying Dog Brewery,1990,Maryland,39.361926,-77.424677
1985,Flying Dreams Brewing Co.,2015,Massachusetts,42.2546082,-71.8254799
1986,Flying Fish Brewing Company,1995,New Jersey,39.853834,-75.019803
1987,Flying Goose Brewpub,1993,New Hampshire,43.3995653,-71.9603467
1988,Flying Lion Brewing,2014,Washington,47.5559845,-122.2843457
1989,Flyover Brewing Company,2018,Nebraska,41.8651,-103.663
1990,Flytrap Brewing,2013,North Carolina,34.240339,-77.9455104
1991,Flyway Brewing,2013,Arkansas,34.7567606,-92.2686133
1992,Fogbelt Brewing Company,2014,California,38.448869,-122.7265397
1993,Foggy Noggin Brewing,2010,Washington,47.794472,-122.160868
1994,Foggy Ridge Cider,2006,Virginia,36.766748,-80.5282805
1995,Foley Brothers Brewing,2012,Vermont,43.8116259,-73.076523
1996,Folk Brewing Co.,2013,Nevada,38.9683791,-119.9311451
1997,"Folklore Brewing & Meadery, LLC",2015,Alabama,31.148652,-85.394785
1998,Fonta Flora Brewery,2013,North Carolina,35.7478209,-81.6914461
1999,Foolproof Brewing Company,2010,Rhode Island,41.869837,-71.408217
2000,Fools Fire Brewing Company,2017,Florida,30.4336107,-84.2862972
2001,Foothills Brewing and Beverage Co,1997,Washington,47.329121,-122.0040866
2002,Foothills Brewing Company,2004,North Carolina,36.045353,-80.323159
2003,Foothills Brewing Company,2004,North Carolina,36.0975305,-80.250915
2004,Forager Brewery,2015,Minnesota,44.029322,-92.4781349
2005,Forbidden Root Restaurant & Brewery,2013,Illinois,41.8961714,-87.6715088
2006,Fordham & Dominion Brewing Company,2007,Delaware,39.1540034,-75.4883626
2007,Foreign Objects Beer Company,2017,New York,41.7475933,-74.0868095
2008,Forest & Main Brewing Company,2012,Pennsylvania,40.15533,-75.225059
2009,Forest City Brewing,2017,Connecticut,41.5720626,-72.6577094
2010,Forge Brew Works,2012,Virginia,38.7274532,-77.1960066
2011,Forge Brewhouse,2015,Illinois,41.9301689,-88.7461486
2012,Forge Brewhouse,2015,Illinois,41.9891532,-88.6873973
2013,Former Future Brewing Company,2014,Colorado,39.6933924,-104.9873968
2014,Fort Bend Brewing Company,2011,Texas,29.628402,-95.539619
2015,Fort Brewery and Pizza,2018,Texas,32.7303507,-97.3352421
2016,Fort Collins Brewery,2003,Colorado,40.5891748,-105.0585227
2017,Fort George Brewery,2007,Oregon,46.1885243,-123.8275961
2018,Fort Hill Brewery,2014,Massachusetts,42.2812904,-72.6402115
2019,Fort Myers Brewing Company,2013,Florida,26.5617066,-81.7430066
2020,Fort Point Beer Company,2013,California,37.8070162,-122.2705888
2021,Fort Point Beer Company,2013,California,37.7958774,-122.3938747
2022,Fort Point Beer Company,2013,California,37.8029925,-122.4624779
2023,Fort Rock Brewing,2017,California,38.6300264,-121.21526
2024,Fort Smith Brewing Company,2014,Arkansas,35.2910902,-94.3359635
2025,Fortnight Brewing Company,2012,North Carolina,35.777278,-78.801539
2026,Fortside Brewing Company,2015,Washington,45.6383527,-122.6010628
2027,Fossil Cove Brewing Co.,2012,Arkansas,36.0880945,-94.1650654
2028,Fossil Craft Beer Company,2013,Colorado,38.847991,-104.870091
2029,Foundation Brewing Company,2012,Maine,43.702795,-70.319935
2030,Founders Brewing Company,1997,Michigan,42.3428461,-83.06048
2031,Founders Brewing Company,1997,Michigan,42.9583375,-85.6738326
2032,Founding Fathers Brewing Company,2010,Minnesota,44.9846,-93.561724
2033,Fountain Square Brewing Company,2011,Indiana,39.749645,-86.140794
2034,Fountainhead Brewing Company,2016,California,38.5334761,-121.4829019
2035,Four Bullets Brewery,2013,Texas,32.9592249,-96.7260584
2036,Four Corners Brewing Company,2011,Texas,32.778589,-96.831118
2037,Four Eyed Guys Brewing,2016,Washington,47.6587802,-117.4260465
2038,Four Friends Brewing,2007,North Carolina,35.12048,-80.9595499
2039,Four Horsemen Brewing Company,2010,Indiana,41.6682021,-86.2445086
2040,Four Leaf Brewing,2015,Michigan,43.8183321,-84.7679379
2041,Four Mile Brewing Company,2015,New York,42.07318,-78.427463
2042,Four Peaks Brewing Company,1996,Arizona,33.419652,-111.9159198
2043,Four Saints Brewing Company,2015,North Carolina,35.7040289,-79.8145682
2044,Four Seasons Brewing Co.,2012,Pennsylvania,40.3056744,-79.3934057
2045,Four Sons Brewing,2014,California,33.6949164,-118.0002742
2046,Four Stacks Brewing,2014,Florida,27.747254,-82.414091
2047,Four String Brewing Company,2011,Ohio,39.989114,-83.032791
2048,Fox & Crow Brewery,2013,North Carolina,34.1346157,-77.8816518
2049,Fox Barrel Cider,2004,California,39.0889913,-120.9555526
2050,Fox Brewing,2015,Iowa,41.5686256,-93.7190448
2051,Fox Farm Brewery,2015,Connecticut,41.488041,-72.26759
2052,Fox Hill Meadery,2007,North Carolina,35.701399,-82.725496
